FeatureFamily,FeatureVariant,Dataset,N_class,Model,AccuracyTrain,WeightedF1Train,AccuracyTest,WeightedF1Test,TrainingTime,NumParams,NumEpochs,data_pts,time_sec,energy_kwh,throughput,time_per_sample,energy_per_sample
WE-XLM-R-T,mean,arabic,2,LightGBM,0.9998333402774884,0.9998333225931972,0.8315210598675166,0.8165852403913944,51.17247915267944,,,1020,5.624143994005863,1.5368138040921385e-05,181.36093263029935,0.005513866660790062,1.506680200090332e-08
WE-XLM-R-T,mean,arabic,2,LogisticRegression,0.8548393816924295,0.8486227220797794,0.8361454818147731,0.8296024292277467,107.03555631637572,,,1020,5.647778238999308,1.4901914863335652e-05,180.60199194023718,0.005537037489215008,1.4609720454250639e-08
WE-XLM-R-T,mean,arabic,2,RandomForest,0.7705928919628349,0.7820205884940419,0.7304086989126359,0.7432419039899674,2.961020469665528,,,1020,5.867599907003751,2.839183716558048e-05,173.8359833945897,0.00575254892843505,2.7835134476059294e-08
WE-XLM-R-T,mean,arabic,2,XGBoost,0.9767093037790092,0.976987134819926,0.812273465816773,0.8135679579331699,3.5407965183258057,,,1020,5.646155422000447,2.565476238911832e-05,180.65390053301286,0.005535446492157301,2.5151727832468942e-08
WE-XLM-R-T,mean,arabic,2,GaussianNB,0.4531477855089371,0.4687639701300972,0.4629421322334708,0.4786117668426737,0.7026753425598145,,,1020,5.586900262002018,2.7288873326432026e-05,182.5699318345253,0.0054773531980411945,2.675379737885493e-08
WE-XLM-R-T,mean,arabic,2,linear,0.7993137254901961,0.762408317878103,0.792150981127359,0.7536403933135809,131.83981561660767,1538,16,1020,5.893839196003682,1.5007562036235586e-05,173.06206804753194,0.005778273721572236,1.4713296113956457e-08
WE-XLM-R-T,mean,arabic,2,microffn,0.8826960784313725,0.8742805013457599,0.8348956380452444,0.8207749001883913,92.69244718551636,78866,21,1020,5.624032372004876,2.075835145004277e-05,181.36453215975828,0.005513757227455761,2.0351324951022324e-08
WE-XLM-R-T,mean,arabic,2,resmicro,0.8794117647058823,0.8726070623944999,0.833145856767904,0.8224027048049942,144.89078402519226,449378,17,1020,5.6109094099956565,2.282971842222367e-05,181.78871292822916,0.005500891578427114,2.238207688453301e-08
WE-XLM-R-T,mmm,arabic,2,LightGBM,0.9998333402774884,0.9998333225931972,0.8558930133733283,0.8453760550478923,106.38716650009157,,,1020,6.437301414996909,3.111096521017056e-05,158.45148987799723,0.006311079818624421,3.0500946284480944e-08
WE-XLM-R-T,mmm,arabic,2,LogisticRegression,0.8294654389400442,0.8365884177796749,0.8020247469066367,0.8100668033089979,70.07972431182861,,,1020,6.465613489002863,5.110438201258123e-05,157.75765157241187,0.006338836753924376,5.010233530645219e-08
WE-XLM-R-T,mmm,arabic,2,RandomForest,0.7907587183867338,0.7992281628085617,0.7567804024496938,0.7657353660086869,2.597750425338745,,,1020,6.83059653500095,3.632245352620998e-05,149.32809964303624,0.006696663269608775,3.561024855510782e-08
WE-XLM-R-T,mmm,arabic,2,XGBoost,0.9857922586558894,0.9859099700178136,0.8355205599300087,0.8361109743436953,8.408054113388062,,,1020,6.459728301997529,2.7348441435936626e-05,157.9013779394696,0.0063330669627426756,2.681219748621238e-08
WE-XLM-R-T,mmm,arabic,2,GaussianNB,0.4374401066622224,0.4520877917499689,0.4470691163604549,0.4608160998075652,2.2306087017059326,,,1020,6.384332132998679,3.6883842238402745e-05,159.76612412251063,0.006259149149998706,3.6160629645492885e-08
